集計年,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2015,L,学術研究，専門・技術サービス業,20～24歳,20.8154,35.6924,285.477
2015,L,学術研究，専門・技術サービス業,25～29歳,25.475,74.2705,379.9707
2015,L,学術研究，専門・技術サービス業,30～34歳,30.8708,105.8975,476.3472
2015,L,学術研究，専門・技術サービス業,35～39歳,35.3398,123.2637,547.3417
2015,L,学術研究，専門・技術サービス業,40～44歳,39.8712,141.5406,619.9954
2015,L,学術研究，専門・技術サービス業,45～49歳,43.7896,166.7907,692.2654
2015,L,学術研究，専門・技術サービス業,50～54歳,47.259,183.3575,750.4655
2015,L,学術研究，専門・技術サービス業,55～59歳,47.2726,177.458,744.7296
2015,L,学術研究，専門・技術サービス業,60～64歳,34.3013,80.8881,492.504
2015,L,学術研究，専門・技術サービス業,65～69歳,35.7911,76.1859,505.6789
2015,L,学術研究，専門・技術サービス業,70歳～,26.9823,35.7635,359.5513
2015,M,宿泊業，飲食サービス業,年齢計,24.0884,31.5156,320.5769
2015,M,宿泊業，飲食サービス業,～19歳,16.1938,4.4934,198.8191
2015,M,宿泊業，飲食サービス業,20～24歳,18.3585,14.6746,234.9771
2015,M,宿泊業，飲食サービス業,25～29歳,20.7012,26.5461,274.96
2015,M,宿泊業，飲食サービス業,30～34歳,23.4617,34.3827,315.9234
2015,M,宿泊業，飲食サービス業,35～39歳,26.1211,40.3242,353.7772
2015,M,宿泊業，飲食サービス業,40～44歳,27.599,43.9381,375.1265
2015,M,宿泊業，飲食サービス業,45～49歳,28.0964,40.1423,377.2987
2015,M,宿泊業，飲食サービス業,50～54歳,28.2462,41.0076,379.9624
2015,M,宿泊業，飲食サービス業,55～59歳,26.5322,34.3986,352.785
2015,M,宿泊業，飲食サービス業,60～64歳,21.9624,18.8222,282.3711
2015,M,宿泊業，飲食サービス業,65～69歳,19.0666,8.0375,236.8372
2015,M,宿泊業，飲食サービス業,70歳～,18.9341,6.3424,233.5511
2015,N,生活関連サービス業，娯楽業,年齢計,25.5977,42.4362,349.6088
2015,N,生活関連サービス業，娯楽業,～19歳,18.0114,3.9267,220.0636
2015,N,生活関連サービス業，娯楽業,20～24歳,19.3164,12.9547,244.752
2015,N,生活関連サービス業，娯楽業,25～29歳,22.3732,28.0028,296.4809
2015,N,生活関連サービス業，娯楽業,30～34歳,25.0015,42.8018,342.8194
2015,N,生活関連サービス業，娯楽業,35～39歳,27.8825,52.2486,386.8382
2015,N,生活関連サービス業，娯楽業,40～44歳,29.348,61.7476,413.9237
2015,N,生活関連サービス業，娯楽業,45～49歳,31.1004,70.3254,443.5296
2015,N,生活関連サービス業，娯楽業,50～54歳,29.9724,62.7267,422.3959
2015,N,生活関連サービス業，娯楽業,55～59歳,28.7761,50.1647,395.4779
2015,N,生活関連サービス業，娯楽業,60～64歳,22.269,23.9017,291.1296
2015,N,生活関連サービス業，娯楽業,65～69歳,20.4958,15.0877,261.0367
2015,N,生活関連サービス業，娯楽業,70歳～,21.7926,13.8358,275.3471
2015,O,教育，学習支援業,年齢計,38.0585,137.15,593.8524
2015,O,教育，学習支援業,～19歳,16.4333,4.7732,201.9729
2015,O,教育，学習支援業,20～24歳,20.5517,36.9296,283.5501
2015,O,教育，学習支援業,25～29歳,24.6912,64.8448,361.1393
2015,O,教育，学習支援業,30～34歳,29.1895,83.635,433.9087
2015,O,教育，学習支援業,35～39歳,35.0941,113.9073,535.0359
2015,O,教育，学習支援業,40～44歳,39.9016,150.244,629.0638
2015,O,教育，学習支援業,45～49歳,43.6138,170.2317,693.597
2015,O,教育，学習支援業,50～54歳,48.0414,200.6794,777.1759
2015,O,教育，学習支援業,55～59歳,51.6861,213.2784,833.5111
2015,O,教育，学習支援業,60～64歳,49.6578,204.3226,800.2165
2015,O,教育，学習支援業,65～69歳,48.0939,183.097,760.2239
2015,O,教育，学習支援業,70歳～,37.6734,108.4367,560.517
2015,P,医療，福祉,年齢計,28.0736,67.7056,404.5888
2015,P,医療，福祉,～19歳,16.7591,10.0201,211.1298
2015,P,医療，福祉,20～24歳,20.7315,37.6744,286.4529
2015,P,医療，福祉,25～29歳,23.6961,58.5951,342.9489
2015,P,医療，福祉,30～34歳,26.1859,63.1132,377.3446
2015,P,医療，福祉,35～39歳,28.0814,71.4227,408.3992
2015,P,医療，福祉,40～44歳,29.7864,76.1275,433.5642
2015,P,医療，福祉,45～49歳,31.0478,79.5192,452.0933
2015,P,医療，福祉,50～54歳,32.4422,84.1222,473.4284
2015,P,医療，福祉,55～59歳,32.7424,85.5626,478.4719
2015,P,医療，福祉,60～64歳,30.4222,57.6355,422.7024
2015,P,医療，福祉,65～69歳,30.2336,45.591,408.3937
2015,P,医療，福祉,70歳～,40.0882,45.4436,526.5022
2015,Q,複合サービス事業,年齢計,29.2973,89.3729,440.9405
2015,Q,複合サービス事業,～19歳,16.1748,12.4497,206.5474
2015,Q,複合サービス事業,20～24歳,18.6075,35.5505,258.8408
2015,Q,複合サービス事業,25～29歳,21.6362,60.0775,319.7113
2015,Q,複合サービス事業,30～34歳,24.529,63.8567,358.2048
2015,Q,複合サービス事業,35～39歳,28.4383,89.953,431.2125
2015,Q,複合サービス事業,40～44歳,32.0212,104.4976,488.7521
2015,Q,複合サービス事業,45～49歳,33.9799,113.4032,521.162
2015,Q,複合サービス事業,50～54歳,35.3258,116.8821,540.7921
2015,Q,複合サービス事業,55～59歳,36.3829,121.92,558.5146
2015,Q,複合サービス事業,60～64歳,23.3034,41.7304,321.3717
2015,Q,複合サービス事業,65～69歳,20.0261,16.6592,256.9726
2015,Q,複合サービス事業,70歳～,21.2464,29.1623,284.1186
2015,R,サービス業（他に分類されないもの）,年齢計,25.7341,53.2552,362.0643
2015,R,サービス業（他に分類されないもの）,～19歳,17.1235,8.5556,214.0373
2015,R,サービス業（他に分類されないもの）,20～24歳,18.8215,19.6656,245.5237
2015,R,サービス業（他に分類されないもの）,25～29歳,21.5064,36.356,294.4325
2015,R,サービス業（他に分類されないもの）,30～34歳,23.6317,43.8438,327.4244
2015,R,サービス業（他に分類されないもの）,35～39歳,25.653,54.9096,362.7461
2015,R,サービス業（他に分類されないもの）,40～44歳,27.7991,64.816,398.4056
2015,R,サービス業（他に分類されないもの）,45～49歳,29.2623,72.1575,423.3046
2015,R,サービス業（他に分類されないもの）,50～54歳,29.9304,74.0683,433.2325
2015,R,サービス業（他に分類されないもの）,55～59歳,29.5502,72.1464,426.7483
2015,R,サービス業（他に分類されないもの）,60～64歳,23.8513,38.5342,324.7492
2015,R,サービス業（他に分類されないもの）,65～69歳,21.1588,19.4016,273.3072
2015,R,サービス業（他に分類されないもの）,70歳～,19.5487,12.9719,247.5563
2016,C,鉱業，採石業，砂利採取業,年齢計,32.4753,110.3063,500.0097
2016,C,鉱業，採石業，砂利採取業,～19歳,18.4078,24.9533,245.8467
2016,C,鉱業，採石業，砂利採取業,20～24歳,21.9492,58.0281,321.418
2016,C,鉱業，採石業，砂利採取業,25～29歳,25.9591,96.8957,408.4045
2016,C,鉱業，採石業，砂利採取業,30～34歳,28.9419,106.4026,453.7055
2016,C,鉱業，採石業，砂利採取業,35～39歳,31.1824,95.3186,469.507
2016,C,鉱業，採石業，砂利採取業,40～44歳,33.4653,123.3351,524.9191
2016,C,鉱業，採石業，砂利採取業,45～49歳,36.1251,138.4766,571.9777
2016,C,鉱業，採石業，砂利採取業,50～54歳,38.6961,157.3452,621.6986
2016,C,鉱業，採石業，砂利採取業,55～59歳,39.551,139.6107,614.2229
2016,C,鉱業，採石業，砂利採取業,60～64歳,27.5373,52.3284,382.7756
2016,C,鉱業，採石業，砂利採取業,65～69歳,25.0844,32.0078,333.0211
2016,C,鉱業，採石業，砂利採取業,70歳～,19.997,12.308,252.272
2016,D,建設業,年齢計,33.4565,94.8332,496.3117
2016,D,建設業,～19歳,18.096,9.4776,226.6302
2016,D,建設業,20～24歳,21.6309,37.0151,296.5856
2016,D,建設業,25～29歳,25.205,74.9318,377.3923
2016,D,建設業,30～34歳,29.9448,92.5786,451.9167
2016,D,建設業,35～39歳,33.102,96.5885,493.813
2016,D,建設業,40～44歳,36.3018,114.3908,550.0129
2016,D,建設業,45～49歳,39.717,126.069,602.6729
2016,D,建設業,50～54歳,39.9573,123.8561,603.3438
2016,D,建設業,55～59歳,40.2261,118.074,600.7873
2016,D,建設業,60～64歳,31.1098,67.228,440.5455
2016,D,建設業,65～69歳,27.4436,29.8161,359.1393
2016,D,建設業,70歳～,26.2459,20.6409,335.5922
2016,E,製造業,年齢計,29.5104,102.1079,456.2329
2016,E,製造業,～19歳,17.491,15.0379,224.9304
2016,E,製造業,20～24歳,19.6651,46.6692,282.6505
2016,E,製造業,25～29歳,22.948,71.8188,347.1946
2016,E,製造業,30～34歳,25.9195,87.9024,398.9367
2016,E,製造業,35～39歳,28.7135,100.2618,444.8238
2016,E,製造業,40～44歳,31.703,115.6002,496.0366
2016,E,製造業,45～49歳,34.921,132.4077,551.4593
2016,E,製造業,50～54歳,36.6263,142.8634,582.3785
2016,E,製造業,55～59歳,36.5225,136.5535,574.8238
2016,E,製造業,60～64歳,24.0517,61.7637,350.3837
2016,E,製造業,65～69歳,22.0785,29.2058,294.1484
2016,E,製造業,70歳～,21.1233,23.8689,277.349
2016,F,電気・ガス・熱供給・水道業,年齢計,41.0462,100.3548,592.9094
2016,F,電気・ガス・熱供給・水道業,～19歳,18.4091,13.7045,234.6139
2016,F,電気・ガス・熱供給・水道業,20～24歳,21.8285,48.9612,310.9029
2016,F,電気・ガス・熱供給・水道業,25～29歳,27.2764,68.9899,396.3073
2016,F,電気・ガス・熱供給・水道業,30～34歳,33.094,86.6988,483.8273
2016,F,電気・ガス・熱供給・水道業,35～39歳,39.0698,89.1885,558.0257
2016,F,電気・ガス・熱供給・水道業,40～44歳,43.9257,105.9526,633.0615
2016,F,電気・ガス・熱供給・水道業,45～49歳,50.945,123.1368,734.4763
2016,F,電気・ガス・熱供給・水道業,50～54歳,53.6318,127.7964,771.3783
2016,F,電気・ガス・熱供給・水道業,55～59歳,51.9465,132.2676,755.6252
2016,F,電気・ガス・熱供給・水道業,60～64歳,28.6935,95.8918,440.2133
2016,F,電気・ガス・熱供給・水道業,65～69歳,26.6144,55.3774,374.7507
2016,F,電気・ガス・熱供給・水道業,70歳～,30.1244,22.8733,384.3667
2016,G,情報通信業,年齢計,37.1406,126.4062,572.0933
2016,G,情報通信業,～19歳,17.1882,11.969,218.2279
2016,G,情報通信業,20～24歳,22.5898,28.1062,299.1836
2016,G,情報通信業,25～29歳,26.3847,74.3484,390.9649
2016,G,情報通信業,30～34歳,31.5519,100.3212,478.9437
2016,G,情報通信業,35～39歳,36.6216,125.0821,564.5416
2016,G,情報通信業,40～44歳,40.5908,140.0555,627.1455
2016,G,情報通信業,45～49歳,45.3977,179.2929,724.065
2016,G,情報通信業,50～54歳,50.5258,200.1516,806.4609
2016,G,情報通信業,55～59歳,50.6017,189.1027,796.3237
2016,G,情報通信業,60～64歳,31.5939,83.1261,462.253
2016,G,情報通信業,65～69歳,29.1057,32.1578,381.4261
2016,G,情報通信業,70歳～,27.5544,38.7492,369.4015
2016,H,運輸業，郵便業,年齢計,27.6971,57.9686,390.3334
2016,H,運輸業，郵便業,～19歳,17.5075,13.1825,223.272
2016,H,運輸業，郵便業,20～24歳,20.3582,38.566,282.8643
2016,H,運輸業，郵便業,25～29歳,23.4337,58.8605,340.0649
2016,H,運輸業，郵便業,30～34歳,26.1943,61.3545,375.6863
2016,H,運輸業，郵便業,35～39歳,27.8656,62.4873,396.8742
2016,H,運輸業，郵便業,40～44歳,29.565,63.7801,418.5599
2016,H,運輸業，郵便業,45～49歳,30.308,60.9238,424.6203
2016,H,運輸業，郵便業,50～54歳,31.243,71.8751,446.7915
2016,H,運輸業，郵便業,55～59歳,30.252,73.7602,436.7839
2016,H,運輸業，郵便業,60～64歳,23.191,27.5605,305.8521
2016,H,運輸業，郵便業,65～69歳,21.3402,14.1158,270.198
2016,H,運輸業，郵便業,70歳～,20.1684,11.765,253.7863
2016,I,卸売業，小売業,年齢計,30.7854,91.8936,461.3189
2016,I,卸売業，小売業,～19歳,17.3519,9.7533,217.9758
2016,I,卸売業，小売業,20～24歳,20.216,30.4342,273.0265
2016,I,卸売業，小売業,25～29歳,23.1796,64.6206,342.7763
2016,I,卸売業，小売業,30～34歳,26.9762,79.5608,403.2758
2016,I,卸売業，小売業,35～39歳,30.1762,89.5561,451.671
2016,I,卸売業，小売業,40～44歳,33.3424,104.0257,504.1347
2016,I,卸売業，小売業,45～49歳,36.6187,125.9846,565.4089
2016,I,卸売業，小売業,50～54歳,39.1307,130.3582,599.9263
2016,I,卸売業，小売業,55～59歳,38.0544,124.5328,581.1857
2016,I,卸売業，小売業,60～64歳,27.627,57.5362,389.0604
2016,I,卸売業，小売業,65～69歳,25.1337,28.6654,330.2693
2016,I,卸売業，小売業,70歳～,24.6794,32.3705,328.523
2016,J,金融業，保険業,年齢計,36.9768,155.1743,598.8955
2016,J,金融業，保険業,～19歳,15.5679,13.9596,200.7745
2016,J,金融業，保険業,20～24歳,21.1837,41.1764,295.3804
2016,J,金融業，保険業,25～29歳,25.5178,103.6847,409.8986
2016,J,金融業，保険業,30～34歳,31.972,138.7769,522.4411
2016,J,金融業，保険業,35～39歳,37.4477,163.4001,612.7731
2016,J,金融業，保険業,40～44歳,41.3267,184.0979,680.0181
2016,J,金融業，保険業,45～49歳,46.5433,222.2962,780.8162
2016,J,金融業，保険業,50～54歳,48.603,220.0544,803.2904
2016,J,金融業，保険業,55～59歳,41.9619,165.6292,669.1725
2016,J,金融業，保険業,60～64歳,30.4466,86.8782,452.2379
2016,J,金融業，保険業,65～69歳,32.5746,91.9148,482.8105
2016,J,金融業，保険業,70歳～,34.9558,97.7416,517.2115
2016,K,不動産業，物品賃貸業,年齢計,32.5085,102.7695,492.8716
2016,K,不動産業，物品賃貸業,～19歳,17.1275,7.6141,213.1444
2016,K,不動産業，物品賃貸業,20～24歳,21.8335,32.0974,294.0993
2016,K,不動産業，物品賃貸業,25～29歳,24.5712,70.3113,365.1659
2016,K,不動産業，物品賃貸業,30～34歳,28.932,96.4251,443.6092
2016,K,不動産業，物品賃貸業,35～39歳,32.8724,106.9474,501.4162
2016,K,不動産業，物品賃貸業,40～44歳,36.1661,121.4921,555.4854
2016,K,不動産業，物品賃貸業,45～49歳,40.8277,145.7009,635.6329
2016,K,不動産業，物品賃貸業,50～54歳,42.7354,149.7922,662.6171
2016,K,不動産業，物品賃貸業,55～59歳,38.7324,133.3812,598.1702
2016,K,不動産業，物品賃貸業,60～64歳,27.4777,73.6778,403.4105
2016,K,不動産業，物品賃貸業,65～69歳,21.7928,24.1342,285.6482
2016,K,不動産業，物品賃貸業,70歳～,18.4227,17.7277,238.8002
2016,L,学術研究，専門・技術サービス業,年齢計,36.9548,129.7993,573.2568
2016,L,学術研究，専門・技術サービス業,～19歳,17.1205,15.0559,220.5013
2016,L,学術研究，専門・技術サービス業,20～24歳,21.4011,36.5963,293.4098
2016,L,学術研究，専門・技術サービス業,25～29歳,25.6825,77.362,385.5522
2016,L,学術研究，専門・技術サービス業,30～34歳,31.0151,102.9492,475.1305
2016,L,学術研究，専門・技術サービス業,35～39歳,35.131,126.1084,547.6806
2016,L,学術研究，専門・技術サービス業,40～44歳,39.026,145.4543,613.7657
2016,L,学術研究，専門・技術サービス業,45～49歳,44.4784,174.8695,708.6101
2016,L,学術研究，専門・技術サービス業,50～54歳,48.532,186.0801,768.4642
2016,L,学術研究，専門・技術サービス業,55～59歳,48.7146,189.7952,774.3709
2016,L,学術研究，専門・技術サービス業,60～64歳,35.4145,95.8709,520.8452
2016,L,学術研究，専門・技術サービス業,65～69歳,36.4669,80.8393,518.4419
2016,L,学術研究，専門・技術サービス業,70歳～,33.2773,33.3983,432.7259
2016,M,宿泊業，飲食サービス業,年齢計,24.1523,31.2117,321.0391
2016,M,宿泊業，飲食サービス業,～19歳,16.4132,3.9874,200.9458
2016,M,宿泊業，飲食サービス業,20～24歳,18.554,16.1057,238.7538
2016,M,宿泊業，飲食サービス業,25～29歳,20.7954,26.2182,275.7629
2016,M,宿泊業，飲食サービス業,30～34歳,24.0959,34.673,323.8239
2016,M,宿泊業，飲食サービス業,35～39歳,25.8337,37.7316,347.7362
2016,M,宿泊業，飲食サービス業,40～44歳,27.1902,43.4293,369.7117
2016,M,宿泊業，飲食サービス業,45～49歳,28.7215,42.2072,386.8648
2016,M,宿泊業，飲食サービス業,50～54歳,27.7419,41.7584,374.6613
2016,M,宿泊業，飲食サービス業,55～59歳,26.2728,33.5922,348.866
2016,M,宿泊業，飲食サービス業,60～64歳,21.8205,15.4984,277.3447
2016,M,宿泊業，飲食サービス業,65～69歳,20.2138,7.3128,249.879
2016,M,宿泊業，飲食サービス業,70歳～,19.4799,7.1741,240.933
2016,N,生活関連サービス業，娯楽業,年齢計,25.5335,42.6158,349.0174
2016,N,生活関連サービス業，娯楽業,～19歳,17.2998,4.3956,211.9926
2016,N,生活関連サービス業，娯楽業,20～24歳,19.4929,13.1051,247.0196
2016,N,生活関連サービス業，娯楽業,25～29歳,22.067,29.4903,294.2942
2016,N,生活関連サービス業，娯楽業,30～34歳,25.1994,40.6956,343.0884
2016,N,生活関連サービス業，娯楽業,35～39歳,28.1331,54.5385,392.1358
2016,N,生活関連サービス業，娯楽業,40～44歳,29.4574,61.9814,415.47
2016,N,生活関連サービス業，娯楽業,45～49歳,30.3985,66.4468,431.2287
2016,N,生活関連サービス業，娯楽業,50～54歳,30.3972,64.6188,429.385
2016,N,生活関連サービス業，娯楽業,55～59歳,28.0943,51.985,389.1169
2016,N,生活関連サービス業，娯楽業,60～64歳,21.4581,20.7118,278.2092
2016,N,生活関連サービス業，娯楽業,65～69歳,18.8436,9.8084,235.932
2016,N,生活関連サービス業，娯楽業,70歳～,19.1623,9.7026,239.6504
2016,O,教育，学習支援業,年齢計,37.5733,127.7031,578.5833
2016,O,教育，学習支援業,～19歳,16.7173,10.8335,211.4407
2016,O,教育，学習支援業,20～24歳,20.2111,34.9055,277.4385
2016,O,教育，学習支援業,25～29歳,24.1594,61.8244,351.7373
2016,O,教育，学習支援業,30～34歳,29.1314,82.0472,431.6237
2016,O,教育，学習支援業,35～39歳,34.7823,110.1985,527.5865
2016,O,教育，学習支援業,40～44歳,38.5839,133.9452,596.9523
2016,O,教育，学習支援業,45～49歳,43.6286,162.3361,685.8795
2016,O,教育，学習支援業,50～54歳,47.5106,182.1381,752.2649
2016,O,教育，学習支援業,55～59歳,49.8383,193.1886,791.2481
2016,O,教育，学習支援業,60～64歳,48.0847,180.0858,757.1016
2016,O,教育，学習支援業,65～69歳,46.3879,159.2769,715.932
2016,O,教育，学習支援業,70歳～,36.3293,103.2545,539.2057
2016,P,医療，福祉,年齢計,27.9576,67.6922,403.1838
2016,P,医療，福祉,～19歳,17.1263,10.1854,215.7008
2016,P,医療，福祉,20～24歳,20.9187,37.5035,288.5281
2016,P,医療，福祉,25～29歳,23.8391,59.0149,345.0835
2016,P,医療，福祉,30～34歳,26.044,62.8884,375.4162
2016,P,医療，福祉,35～39歳,27.9482,71.2769,406.6557
2016,P,医療，福祉,40～44歳,30.1596,77.726,439.6414
2016,P,医療，福祉,45～49歳,30.6952,79.3796,447.722
2016,P,医療，福祉,50～54歳,31.7193,81.966,462.5974
2016,P,医療，福祉,55～59歳,31.8862,83.8409,466.4755
2016,P,医療，福祉,60～64歳,28.4108,55.8594,396.7885
2016,P,医療，福祉,65～69歳,32.8374,41.585,435.6336
2016,P,医療，福祉,70歳～,41.031,39.7118,532.084
2016,Q,複合サービス事業,年齢計,28.9587,91.7291,439.2337
2016,Q,複合サービス事業,～19歳,16.8294,16.6985,218.6513
2016,Q,複合サービス事業,20～24歳,19.1303,39.6501,269.2136
2016,Q,複合サービス事業,25～29歳,21.8359,62.4584,324.4887
2016,Q,複合サービス事業,30～34歳,25.1305,75.4706,377.037
2016,Q,複合サービス事業,35～39歳,27.9108,87.2722,422.2021
2016,Q,複合サービス事業,40～44歳,31.412,105.603,482.5469
2016,Q,複合サービス事業,45～49歳,33.3589,115.7771,516.0835
2016,Q,複合サービス事業,50～54歳,35.628,124.1374,551.6728
2016,Q,複合サービス事業,55～59歳,35.6481,122.1044,549.8815
2016,Q,複合サービス事業,60～64歳,22.5126,40.8343,310.9857
2016,Q,複合サービス事業,65～69歳,18.6105,17.9781,241.304
2016,Q,複合サービス事業,70歳～,21.5643,21.46,280.2314
2016,R,サービス業（他に分類されないもの）,年齢計,25.508,46.5674,352.6628
2016,R,サービス業（他に分類されないもの）,～19歳,17.3832,7.6923,216.2909
2016,R,サービス業（他に分類されないもの）,20～24歳,20.0607,18.1937,258.9216
2016,R,サービス業（他に分類されないもの）,25～29歳,22.7679,31.045,304.26
2016,R,サービス業（他に分類されないもの）,30～34歳,24.2849,39.0494,330.468
2016,R,サービス業（他に分類されないもの）,35～39歳,26.0613,49.627,362.3621
2016,R,サービス業（他に分類されないもの）,40～44歳,27.3223,56.4358,384.3034
2016,R,サービス業（他に分類されないもの）,45～49歳,28.8087,63.2751,408.9795
2016,R,サービス業（他に分類されないもの）,50～54歳,29.0292,65.867,414.2171
2016,R,サービス業（他に分類されないもの）,55～59歳,29.3348,65.0411,417.0591
2016,R,サービス業（他に分類されないもの）,60～64歳,22.906,37.0204,311.8923
2016,R,サービス業（他に分類されないもの）,65～69歳,19.8019,15.0426,252.6658
2016,R,サービス業（他に分類されないもの）,70歳～,18.302,9.7006,229.324
2017,C,鉱業，採石業，砂利採取業,年齢計,32.1175,100.9225,486.3325
2017,C,鉱業，採石業，砂利採取業,～19歳,20.376,39.244,283.756
2017,C,鉱業，採石業，砂利採取業,20～24歳,22.1434,56.9415,322.6624
2017,C,鉱業，採石業，砂利採取業,25～29歳,26.672,97.5471,417.6105
2017,C,鉱業，採石業，砂利採取業,30～34歳,29.3886,105.2479,457.9115
2017,C,鉱業，採石業，砂利採取業,35～39歳,31.9271,100.6909,483.816
2017,C,鉱業，採石業，砂利採取業,40～44歳,32.0323,91.8525,476.2397
2017,C,鉱業，採石業，砂利採取業,45～49歳,33.9766,110.2359,517.9557
2017,C,鉱業，採石業，砂利採取業,50～54歳,38.6257,143.691,607.199
2017,C,鉱業，採石業，砂利採取業,55～59歳,38.5274,142.2815,604.6109
2017,C,鉱業，採石業，砂利採取業,60～64歳,27.3332,57.5508,385.5489
2017,C,鉱業，採石業，砂利採取業,65～69歳,25.2877,27.094,330.546
2017,C,鉱業，採石業，砂利採取業,70歳～,23.8767,13.032,299.552
2017,D,建設業,年齢計,33.0525,99.1088,495.7392
2017,D,建設業,～19歳,18.2801,9.9681,229.3288
2017,D,建設業,20～24歳,21.5494,40.417,299.0098
2017,D,建設業,25～29歳,25.0538,75.1962,375.8423
2017,D,建設業,30～34歳,29.0867,81.1529,430.1935
2017,D,建設業,35～39歳,31.6109,92.7588,472.0901
2017,D,建設業,40～44歳,34.7883,111.6463,529.106
2017,D,建設業,45～49歳,38.5166,134.869,597.0684
2017,D,建設業,50～54歳,41.0396,142.0575,634.5322
2017,D,建設業,55～59歳,39.9764,135.7105,615.4269
2017,D,建設業,60～64歳,32.3217,73.2847,461.1454
2017,D,建設業,65～69歳,28.3983,41.598,382.378
2017,D,建設業,70歳～,24.0122,25.1451,313.2913
2017,E,製造業,年齢計,29.4472,101.4691,454.8352
2017,E,製造業,～19歳,17.6391,16.6035,228.2725
2017,E,製造業,20～24歳,19.7915,46.5706,284.0682
2017,E,製造業,25～29歳,22.8955,72.2768,347.0232
2017,E,製造業,30～34歳,26.1077,89.2632,402.5556
2017,E,製造業,35～39歳,28.8645,102.4419,448.8164
2017,E,製造業,40～44歳,31.4101,113.268,490.1895
2017,E,製造業,45～49歳,34.4627,129.2287,542.7815
2017,E,製造業,50～54歳,36.6145,141.7973,581.1713
2017,E,製造業,55～59歳,36.2533,135.0434,570.083
2017,E,製造業,60～64歳,24.3803,62.5977,355.1613
2017,E,製造業,65～69歳,22.0442,29.794,294.3247
2017,E,製造業,70歳～,21.9001,27.9137,290.7147
2017,F,電気・ガス・熱供給・水道業,年齢計,40.4196,113.3079,598.3435
2017,F,電気・ガス・熱供給・水道業,～19歳,18.3665,18.2249,238.6225
2017,F,電気・ガス・熱供給・水道業,20～24歳,21.9064,53.7219,316.5989
2017,F,電気・ガス・熱供給・水道業,25～29歳,27.1056,71.8384,397.1055
2017,F,電気・ガス・熱供給・水道業,30～34歳,33.0085,91.0413,487.1437
2017,F,電気・ガス・熱供給・水道業,35～39歳,38.6438,102.3438,566.0689
2017,F,電気・ガス・熱供給・水道業,40～44歳,44.2628,116.8725,648.0264
2017,F,電気・ガス・熱供給・水道業,45～49歳,50.7134,138.4222,746.9831
2017,F,電気・ガス・熱供給・水道業,50～54歳,54.613,161.5752,816.9317
2017,F,電気・ガス・熱供給・水道業,55～59歳,52.7313,168.3935,801.1687
2017,F,電気・ガス・熱供給・水道業,60～64歳,27.2352,96.411,423.2335
2017,F,電気・ガス・熱供給・水道業,65～69歳,25.3279,43.6543,347.5896
2017,F,電気・ガス・熱供給・水道業,70歳～,27.2445,34.5709,361.5055
2017,G,情報通信業,年齢計,37.6704,127.2347,579.2795
2017,G,情報通信業,～19歳,17.3687,16.3844,224.8092
2017,G,情報通信業,20～24歳,23.2372,31.2429,310.089
2017,G,情報通信業,25～29歳,26.9235,73.8379,396.92
2017,G,情報通信業,30～34歳,31.9002,99.699,482.5017
2017,G,情報通信業,35～39歳,36.2192,120.3075,554.9384
2017,G,情報通信業,40～44歳,41.9312,141.4897,644.6638
2017,G,情報通信業,45～49歳,45.8683,177.6106,728.0301
2017,G,情報通信業,50～54歳,51.2344,209.1314,823.9444
2017,G,情報通信業,55～59歳,50.8685,195.4396,805.862
2017,G,情報通信業,60～64歳,29.2563,75.7504,426.8256
2017,G,情報通信業,65～69歳,28.1072,43.6222,380.9086
2017,G,情報通信業,70歳～,41.5771,71.2506,570.1758
2017,H,運輸業，郵便業,年齢計,27.4836,61.5864,391.3896
2017,H,運輸業，郵便業,～19歳,17.6958,11.8526,224.202
2017,H,運輸業，郵便業,20～24歳,20.711,39.6243,288.1566
2017,H,運輸業，郵便業,25～29歳,23.6669,66.7366,350.7392
2017,H,運輸業，郵便業,30～34歳,26.0135,70.7418,382.904
2017,H,運輸業，郵便業,35～39歳,27.9398,69.0033,404.2814
2017,H,運輸業，郵便業,40～44歳,29.1707,69.6151,419.664
2017,H,運輸業，郵便業,45～49歳,30.0234,65.1011,425.3818
2017,H,運輸業，郵便業,50～54歳,30.2609,69.4881,432.6191
2017,H,運輸業，郵便業,55～59歳,30.0611,76.9617,437.6948
2017,H,運輸業，郵便業,60～64歳,23.6649,31.369,315.3482
2017,H,運輸業，郵便業,65～69歳,21.055,14.2911,266.9508
2017,H,運輸業，郵便業,70歳～,19.8792,12.3468,250.8969
2017,I,卸売業，小売業,年齢計,30.8021,94.2409,463.8659
2017,I,卸売業，小売業,～19歳,17.1478,10.9546,216.7277
2017,I,卸売業，小売業,20～24歳,20.4368,32.9554,278.1971
2017,I,卸売業，小売業,25～29歳,23.4687,64.0786,345.7027
2017,I,卸売業，小売業,30～34歳,27.0579,83.4176,408.1122
2017,I,卸売業，小売業,35～39歳,30.6569,95.3578,463.2403
2017,I,卸売業，小売業,40～44歳,33.2434,107.565,506.4859
2017,I,卸売業，小売業,45～49歳,36.3996,124.5233,561.3188
2017,I,卸売業，小売業,50～54歳,38.0764,134.5651,591.4814
2017,I,卸売業，小売業,55～59歳,37.7747,123.7513,577.0482
2017,I,卸売業，小売業,60～64歳,26.9475,54.5326,377.9031
